trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1633,22:39:00,22:39:00,94,3,0,0,4.8161
1633,22:45:00,22:45:00,91,4,0,0,8.5078
1633,22:49:00,22:49:00,92,5,0,0,10.7481
1633,22:52:00,22:52:00,30,6,0,0,12.8525
1633,22:56:00,22:56:00,77,7,0,0,15.0182
1633,23:00:00,23:00:00,27,8,0,0,17.0360
1633,23:06:00,23:06:00,145,9,0,0,20.4845
1633,23:10:00,23:10:00,136,10,0,0,22.7549
1633,23:13:00,23:13:00,87,11,0,0,23.8301
1633,23:16:00,23:16:00,81,12,0,0,25.4390
1633,23:20:00,23:20:00,140,13,0,0,26.7216
1633,23:22:00,23:22:00,97,14,0,0,27.4943
1633,23:24:00,23:24:00,61,15,0,0,28.4225
1633,23:26:00,23:26:00,112,16,0,0,29.1297
1633,23:29:00,23:29:00,23,17,0,0,30.0316
1633,23:31:00,23:31:00,37,18,0,0,30.5600
1633,23:36:00,23:36:00,106,19,0,0,32.8080
1633,23:55:00,23:55:00,63,20,0,0,40.5956
1634,20:32:00,20:32:00,54,1,0,0,0.0000
1634,20:43:00,20:43:00,93,2,0,0,7.3807
1634,20:48:00,20:48:00,101,3,0,0,9.5714
1634,20:52:00,20:52:00,67,4,0,0,12.0591
1634,20:56:00,20:56:00,39472,5,0,0,14.4854
1634,21:04:00,21:04:00,35,6,0,0,19.4331
1634,21:10:00,21:10:00,34,7,0,0,23.6417
1634,21:13:00,21:13:00,94,8,0,0,24.2491
1634,21:19:00,21:19:00,91,9,0,0,27.9402
1634,21:23:00,21:23:00,92,10,0,0,30.1809
1634,21:27:00,21:27:00,30,11,0,0,32.2850
1634,21:31:00,21:31:00,77,12,0,0,34.4506
1634,21:35:00,21:35:00,27,13,0,0,36.4682
1634,21:41:00,21:41:00,145,14,0,0,39.9165
1634,21:47:00,21:47:00,87,15,0,0,43.2591
1634,21:53:00,21:53:00,140,16,0,0,46.1502
1634,21:57:00,21:57:00,112,17,0,0,48.5574
1634,22:00:00,22:00:00,23,18,0,0,49.4583
1634,22:06:00,22:06:00,106,19,0,0,52.2339
1634,22:24:00,22:24:00,63,20,0,0,60.0222
1635,07:41:00,07:41:00,67,1,0,0,0.0000
1635,07:45:00,07:45:00,39472,2,0,0,2.4222
1635,07:54:00,07:54:00,35,3,0,0,7.3699
1635,08:00:00,08:00:00,34,4,0,0,11.5784
1635,08:03:00,08:03:00,94,5,0,0,12.1858
1635,08:10:00,08:10:00,91,6,0,0,15.8769
1635,08:14:00,08:14:00,92,7,0,0,18.1176
1635,08:18:00,08:18:00,30,8,0,0,20.2218
1635,08:22:00,08:22:00,77,9,0,0,22.3873
1635,08:26:00,08:26:00,27,10,0,0,24.4049
1635,08:33:00,08:33:00,145,11,0,0,27.8532
1635,08:41:00,08:41:00,81,12,0,0,32.8036
1635,08:44:00,08:44:00,140,13,0,0,34.0860
1635,08:46:00,08:46:00,97,14,0,0,34.8576
1635,08:49:00,08:49:00,61,15,0,0,35.7856
1635,08:52:00,08:52:00,112,16,0,0,36.4934
1635,08:54:00,08:54:00,23,17,0,0,37.3943
1635,08:57:00,08:57:00,37,18,0,0,37.9222
1635,09:02:00,09:02:00,106,19,0,0,40.1699
1635,09:20:00,09:20:00,63,20,0,0,47.9581
1636,11:58:00,11:58:00,54,1,0,0,0.0000
1636,12:09:00,12:09:00,93,2,0,0,7.3807
1636,12:13:00,12:13:00,101,3,0,0,9.5714
1636,12:19:00,12:19:00,67,4,0,0,12.0591
1636,12:23:00,12:23:00,39472,5,0,0,14.4854
1636,12:32:00,12:32:00,35,6,0,0,19.4331
1636,12:40:00,12:40:00,34,7,0,0,23.6417
1636,12:42:00,12:42:00,94,8,0,0,24.2491
1636,12:49:00,12:49:00,91,9,0,0,27.9402
1636,12:52:00,12:52:00,92,10,0,0,30.1809
1636,12:56:00,12:56:00,30,11,0,0,32.2850
1636,13:00:00,13:00:00,77,12,0,0,34.4506
1636,13:04:00,13:04:00,27,13,0,0,36.4682
1636,13:11:00,13:11:00,145,14,0,0,39.9165
1636,13:15:00,13:15:00,136,15,0,0,42.1845
1636,13:18:00,13:18:00,87,16,0,0,43.2589
1636,13:21:00,13:21:00,81,17,0,0,44.8676
1636,13:25:00,13:25:00,140,18,0,0,46.1500
1636,13:27:00,13:27:00,97,19,0,0,46.9216
1636,13:29:00,13:29:00,61,20,0,0,47.8496
1636,13:32:00,13:32:00,112,21,0,0,48.5574
1636,13:34:00,13:34:00,23,22,0,0,49.4583
1636,13:37:00,13:37:00,37,23,0,0,49.9862
1636,13:42:00,13:42:00,106,24,0,0,52.2339
1636,14:00:00,14:00:00,63,25,0,0,60.0222
1637,19:06:00,19:06:00,54,1,0,0,0.0000
1637,19:17:00,19:17:00,93,2,0,0,7.3807
1637,19:21:00,19:21:00,101,3,0,0,9.5714
1637,19:27:00,19:27:00,67,4,0,0,12.0591
1637,19:31:00,19:31:00,39472,5,0,0,14.4854
1637,19:39:00,19:39:00,35,6,0,0,19.4331
1637,19:46:00,19:46:00,34,7,0,0,23.6417
1637,19:48:00,19:48:00,94,8,0,0,24.2491
1637,19:54:00,19:54:00,91,9,0,0,27.9402
1637,19:58:00,19:58:00,92,10,0,0,30.1809
1637,20:02:00,20:02:00,30,11,0,0,32.2850
1637,20:06:00,20:06:00,77,12,0,0,34.4506
1637,20:10:00,20:10:00,27,13,0,0,36.4682
1637,20:16:00,20:16:00,145,14,0,0,39.9165
1637,20:21:00,20:21:00,136,15,0,0,42.1845
1637,20:23:00,20:23:00,87,16,0,0,43.2589
1637,20:27:00,20:27:00,81,17,0,0,44.8676
1637,20:30:00,20:30:00,140,18,0,0,46.1500
1637,20:33:00,20:33:00,97,19,0,0,46.9216
1637,20:35:00,20:35:00,61,20,0,0,47.8496
1637,20:38:00,20:38:00,112,21,0,0,48.5574
1637,20:40:00,20:40:00,23,22,0,0,49.4583
1637,20:43:00,20:43:00,37,23,0,0,49.9862
1637,20:48:00,20:48:00,106,24,0,0,52.2339
1637,21:06:00,21:06:00,63,25,0,0,60.0222
1638,08:00:00,08:00:00,81,1,0,0,0.0000
1638,08:05:00,08:05:00,140,2,0,0,1.2824
1638,08:12:00,08:12:00,23,3,0,0,4.5892
1638,08:39:00,08:39:00,105,4,0,0,17.7634
1639,07:13:00,07:13:00,145,1,0,0,0.0000
1639,07:21:00,07:21:00,87,2,0,0,3.3426
1639,07:27:00,07:27:00,81,3,0,0,4.9513
1639,07:48:00,07:48:00,38187,4,0,0,17.7174
1639,08:02:00,08:02:00,105,5,0,0,22.7055
1640,08:56:00,08:56:00,145,1,0,0,0.0000
1640,09:03:00,09:03:00,81,2,0,0,4.9504
1640,09:07:00,09:07:00,140,3,0,0,6.2328
1640,09:12:00,09:12:00,112,4,0,0,8.6400
1640,09:16:00,09:16:00,23,5,0,0,9.5409
1640,09:21:00,09:21:00,106,6,0,0,12.3165
1640,09:42:00,09:42:00,105,7,0,0,22.7384
1641,08:20:00,08:20:00,145,1,0,0,0.0000
1641,08:25:00,08:25:00,136,2,0,0,2.2680
1641,08:29:00,08:29:00,87,3,0,0,3.3424
1641,08:33:00,08:33:00,81,4,0,0,4.9511
1641,08:37:00,08:37:00,140,5,0,0,6.2335
1641,08:42:00,08:42:00,112,6,0,0,8.6407
1641,08:45:00,08:45:00,23,7,0,0,9.5417
1641,08:51:00,08:51:00,106,8,0,0,12.3172
1641,09:12:00,09:12:00,105,9,0,0,22.7392
1642,09:50:00,09:50:00,145,1,0,0,0.0000
1642,09:55:00,09:55:00,136,2,0,0,2.2680
1642,09:58:00,09:58:00,87,3,0,0,3.3424
1642,10:02:00,10:02:00,81,4,0,0,4.9511
1642,10:06:00,10:06:00,140,5,0,0,6.2335
1642,10:10:00,10:10:00,112,6,0,0,8.6407
1642,10:14:00,10:14:00,23,7,0,0,9.5417
1642,10:19:00,10:19:00,106,8,0,0,12.3172
1642,10:40:00,10:40:00,105,9,0,0,22.7392
1643,23:30:00,23:30:00,35,1,0,0,0.0000
1643,23:38:00,23:38:00,34,2,0,0,4.2085
1643,23:45:00,23:45:00,91,3,0,0,8.5068
1643,23:49:00,23:49:00,92,4,0,0,10.7475
1643,23:53:00,23:53:00,30,5,0,0,12.8517
1643,23:57:00,23:57:00,77,6,0,0,15.0172
1643,24:01:00,24:01:00,27,7,0,0,17.0348
1643,24:07:00,24:07:00,145,8,0,0,20.4831
1644,06:02:00,06:02:00,145,1,0,0,0.0000
1644,06:06:00,06:06:00,136,2,0,0,2.2680
1644,06:09:00,06:09:00,87,3,0,0,3.3424
1644,06:13:00,06:13:00,81,4,0,0,4.9511
1644,06:16:00,06:16:00,140,5,0,0,6.2335
1644,06:18:00,06:18:00,97,6,0,0,7.0051
1644,06:20:00,06:20:00,61,7,0,0,7.9331
1644,06:22:00,06:22:00,112,8,0,0,8.6409
1644,06:24:00,06:24:00,23,9,0,0,9.5419
1644,06:26:00,06:26:00,37,10,0,0,10.0697
1644,06:31:00,06:31:00,106,11,0,0,12.3174
1644,06:47:00,06:47:00,63,12,0,0,20.1057
1645,07:55:00,07:55:00,145,1,0,0,0.0000
1645,07:59:00,07:59:00,136,2,0,0,2.2680
1645,08:02:00,08:02:00,87,3,0,0,3.3424
1645,08:06:00,08:06:00,81,4,0,0,4.9511
1645,08:09:00,08:09:00,140,5,0,0,6.2335
1645,08:11:00,08:11:00,97,6,0,0,7.0051
1645,08:14:00,08:14:00,61,7,0,0,7.9331
1645,08:16:00,08:16:00,112,8,0,0,8.6409
1645,08:19:00,08:19:00,23,9,0,0,9.5419
1645,08:21:00,08:21:00,37,10,0,0,10.0697
1645,08:26:00,08:26:00,106,11,0,0,12.3174
1645,08:42:00,08:42:00,63,12,0,0,20.1057
1646,08:30:00,08:30:00,145,1,0,0,0.0000
1646,08:34:00,08:34:00,136,2,0,0,2.2680
1646,08:37:00,08:37:00,87,3,0,0,3.3424
1646,08:40:00,08:40:00,81,4,0,0,4.9511
1646,08:43:00,08:43:00,140,5,0,0,6.2335
1646,08:45:00,08:45:00,97,6,0,0,7.0051
1646,08:48:00,08:48:00,61,7,0,0,7.9331
1646,08:50:00,08:50:00,112,8,0,0,8.6409
1646,08:52:00,08:52:00,23,9,0,0,9.5419
1646,08:54:00,08:54:00,37,10,0,0,10.0697
1646,08:59:00,08:59:00,106,11,0,0,12.3174
1646,09:15:00,09:15:00,63,12,0,0,20.1057
1647,17:00:00,17:00:00,145,1,0,0,0.0000
1647,17:04:00,17:04:00,136,2,0,0,2.2680
1647,17:07:00,17:07:00,87,3,0,0,3.3424
1647,17:10:00,17:10:00,81,4,0,0,4.9511
1647,17:13:00,17:13:00,140,5,0,0,6.2335
1647,17:15:00,17:15:00,97,6,0,0,7.0051
1647,17:17:00,17:17:00,61,7,0,0,7.9331
1647,17:20:00,17:20:00,112,8,0,0,8.6409
1647,17:22:00,17:22:00,23,9,0,0,9.5419
1647,17:24:00,17:24:00,37,10,0,0,10.0697
1647,17:29:00,17:29:00,106,11,0,0,12.3174
1647,17:45:00,17:45:00,63,12,0,0,20.1057
1648,18:00:00,18:00:00,145,1,0,0,0.0000
1648,18:04:00,18:04:00,136,2,0,0,2.2680
1648,18:07:00,18:07:00,87,3,0,0,3.3424
1648,18:10:00,18:10:00,81,4,0,0,4.9511
1648,18:13:00,18:13:00,140,5,0,0,6.2335
1648,18:15:00,18:15:00,97,6,0,0,7.0051
1648,18:17:00,18:17:00,61,7,0,0,7.9331
1648,18:20:00,18:20:00,112,8,0,0,8.6409
1648,18:22:00,18:22:00,23,9,0,0,9.5419
1648,18:24:00,18:24:00,37,10,0,0,10.0697
1648,18:29:00,18:29:00,106,11,0,0,12.3174
1648,18:45:00,18:45:00,63,12,0,0,20.1057
1649,19:00:00,19:00:00,145,1,0,0,0.0000
1649,19:04:00,19:04:00,136,2,0,0,2.2680
1649,19:07:00,19:07:00,87,3,0,0,3.3424
1649,19:10:00,19:10:00,81,4,0,0,4.9511
1649,19:13:00,19:13:00,140,5,0,0,6.2335
1649,19:15:00,19:15:00,97,6,0,0,7.0051
1649,19:17:00,19:17:00,61,7,0,0,7.9331
1649,19:20:00,19:20:00,112,8,0,0,8.6409
1649,19:22:00,19:22:00,23,9,0,0,9.5419
1649,19:24:00,19:24:00,37,10,0,0,10.0697
1649,19:29:00,19:29:00,106,11,0,0,12.3174
1649,19:45:00,19:45:00,63,12,0,0,20.1057
1650,06:50:00,06:50:00,54,1,0,0,0.0000
1650,07:01:00,07:01:00,93,2,0,0,7.3807
1650,07:06:00,07:06:00,101,3,0,0,9.5714
1650,07:12:00,07:12:00,67,4,0,0,12.0591
1650,07:16:00,07:16:00,39472,5,0,0,14.4854
1650,07:24:00,07:24:00,35,6,0,0,19.4331
1650,07:32:00,07:32:00,34,7,0,0,23.6417
1650,07:35:00,07:35:00,94,8,0,0,24.2491
1650,07:41:00,07:41:00,91,9,0,0,27.9402
1650,07:45:00,07:45:00,92,10,0,0,30.1809
1650,07:49:00,07:49:00,30,11,0,0,32.2850
1650,07:53:00,07:53:00,77,12,0,0,34.4506
1650,07:57:00,07:57:00,27,13,0,0,36.4682
1650,08:03:00,08:03:00,145,14,0,0,39.9165
1650,08:19:00,08:19:00,106,15,0,0,52.2233
1650,08:37:00,08:37:00,63,16,0,0,60.0116
1651,16:12:00,16:12:00,54,1,0,0,0.0000
1651,16:23:00,16:23:00,93,2,0,0,7.3807
1651,16:27:00,16:27:00,101,3,0,0,9.5714
1651,16:34:00,16:34:00,67,4,0,0,12.0591
1651,16:38:00,16:38:00,39472,5,0,0,14.4854
1651,16:47:00,16:47:00,35,6,0,0,19.4331
1651,16:54:00,16:54:00,34,7,0,0,23.6417
1651,16:57:00,16:57:00,94,8,0,0,24.2491
1651,17:03:00,17:03:00,91,9,0,0,27.9402
1651,17:07:00,17:07:00,92,10,0,0,30.1809
1651,17:11:00,17:11:00,30,11,0,0,32.2850
1651,17:15:00,17:15:00,77,12,0,0,34.4506
1651,17:19:00,17:19:00,27,13,0,0,36.4682
1651,17:26:00,17:26:00,145,14,0,0,39.9165
1651,17:44:00,17:44:00,106,15,0,0,52.2233
1651,18:02:00,18:02:00,63,16,0,0,60.0116
1652,06:40:00,06:40:00,35,1,0,0,0.0000
1652,06:47:00,06:47:00,34,2,0,0,4.2085
1652,06:50:00,06:50:00,94,3,0,0,4.8159
1652,06:56:00,06:56:00,91,4,0,0,8.5070
1652,07:00:00,07:00:00,92,5,0,0,10.7477
1652,07:04:00,07:04:00,30,6,0,0,12.8519
1652,07:08:00,07:08:00,77,7,0,0,15.0174
1652,07:12:00,07:12:00,27,8,0,0,17.0350
1652,07:18:00,07:18:00,145,9,0,0,20.4833
1652,07:22:00,07:22:00,136,10,0,0,22.7513
1652,07:25:00,07:25:00,87,11,0,0,23.8258
1652,07:29:00,07:29:00,81,12,0,0,25.4345
1652,07:32:00,07:32:00,140,13,0,0,26.7169
1652,07:37:00,07:37:00,112,14,0,0,29.1241
1652,07:40:00,07:40:00,23,15,0,0,30.0250
1652,07:46:00,07:46:00,106,16,0,0,32.8006
1652,07:57:00,07:57:00,38187,17,0,0,38.2343
1652,08:09:00,08:09:00,105,18,0,0,43.2223
1653,05:16:00,05:16:00,54,1,0,0,0.0000
1653,05:27:00,05:27:00,93,2,0,0,7.3807
1653,05:31:00,05:31:00,101,3,0,0,9.5714
1653,05:37:00,05:37:00,67,4,0,0,12.0591
1653,05:41:00,05:41:00,39472,5,0,0,14.4854
1653,05:50:00,05:50:00,35,6,0,0,19.4331
1653,05:58:00,05:58:00,34,7,0,0,23.6417
1653,06:00:00,06:00:00,94,8,0,0,24.2491
1653,06:07:00,06:07:00,91,9,0,0,27.9402
1653,06:10:00,06:10:00,92,10,0,0,30.1809
1653,06:14:00,06:14:00,30,11,0,0,32.2850
1653,06:18:00,06:18:00,77,12,0,0,34.4506
1653,06:22:00,06:22:00,27,13,0,0,36.4682
1653,06:29:00,06:29:00,145,14,0,0,39.9165
1653,06:33:00,06:33:00,136,15,0,0,42.1845
1653,06:36:00,06:36:00,87,16,0,0,43.2589
1653,06:39:00,06:39:00,81,17,0,0,44.8676
1653,06:43:00,06:43:00,140,18,0,0,46.1500
1653,06:45:00,06:45:00,97,19,0,0,46.9216
1653,06:47:00,06:47:00,61,20,0,0,47.8496
1653,06:50:00,06:50:00,112,21,0,0,48.5574
1653,06:52:00,06:52:00,23,22,0,0,49.4583
1653,06:55:00,06:55:00,37,23,0,0,49.9862
1653,07:00:00,07:00:00,106,24,0,0,52.2339
1653,07:18:00,07:18:00,63,25,0,0,60.0222
1654,13:58:00,13:58:00,54,1,0,0,0.0000
1654,14:09:00,14:09:00,93,2,0,0,7.3807
1654,14:13:00,14:13:00,101,3,0,0,9.5714
1654,14:19:00,14:19:00,67,4,0,0,12.0591
1654,14:23:00,14:23:00,39472,5,0,0,14.4854
1654,14:32:00,14:32:00,35,6,0,0,19.4331
1654,14:40:00,14:40:00,34,7,0,0,23.6417
1654,14:42:00,14:42:00,94,8,0,0,24.2491
1654,14:49:00,14:49:00,91,9,0,0,27.9402
1654,14:52:00,14:52:00,92,10,0,0,30.1809
1654,14:56:00,14:56:00,30,11,0,0,32.2850
1654,15:00:00,15:00:00,77,12,0,0,34.4506
1654,15:04:00,15:04:00,27,13,0,0,36.4682
1654,15:11:00,15:11:00,145,14,0,0,39.9165
1654,15:15:00,15:15:00,136,15,0,0,42.1845
1654,15:18:00,15:18:00,87,16,0,0,43.2589
1654,15:21:00,15:21:00,81,17,0,0,44.8676
1654,15:25:00,15:25:00,140,18,0,0,46.1500
1654,15:27:00,15:27:00,97,19,0,0,46.9216
1654,15:29:00,15:29:00,61,20,0,0,47.8496
1654,15:32:00,15:32:00,112,21,0,0,48.5574
1654,15:34:00,15:34:00,23,22,0,0,49.4583
1654,15:37:00,15:37:00,37,23,0,0,49.9862
1654,15:42:00,15:42:00,106,24,0,0,52.2339
1654,16:00:00,16:00:00,63,25,0,0,60.0222
1655,13:05:00,13:05:00,35,1,0,0,0.0000
1655,13:12:00,13:12:00,34,2,0,0,4.2085
1655,13:19:00,13:19:00,91,3,0,0,8.5068
1655,13:23:00,13:23:00,92,4,0,0,10.7475
1655,13:27:00,13:27:00,30,5,0,0,12.8517
1655,13:31:00,13:31:00,77,6,0,0,15.0172
1655,13:35:00,13:35:00,27,7,0,0,17.0348
1655,13:42:00,13:42:00,145,8,0,0,20.4831
1655,13:47:00,13:47:00,136,9,0,0,22.7511
1655,13:50:00,13:50:00,87,10,0,0,23.8256
1655,13:54:00,13:54:00,81,11,0,0,25.4343
1655,13:57:00,13:57:00,140,12,0,0,26.7167
1655,14:01:00,14:01:00,61,13,0,0,28.4163
1655,14:04:00,14:04:00,112,14,0,0,29.1239
1655,14:07:00,14:07:00,23,15,0,0,30.0248
1655,14:10:00,14:10:00,37,16,0,0,30.5527
1655,14:16:00,14:16:00,106,17,0,0,32.8004
1655,14:25:00,14:25:00,38187,18,0,0,38.2341
1655,14:39:00,14:39:00,105,19,0,0,43.2222
1656,15:05:00,15:05:00,35,1,0,0,0.0000
1656,15:12:00,15:12:00,34,2,0,0,4.2085
1656,15:19:00,15:19:00,91,3,0,0,8.5068
1656,15:23:00,15:23:00,92,4,0,0,10.7475
1656,15:27:00,15:27:00,30,5,0,0,12.8517
1656,15:31:00,15:31:00,77,6,0,0,15.0172
1656,15:35:00,15:35:00,27,7,0,0,17.0348
1656,15:42:00,15:42:00,145,8,0,0,20.4831
1656,15:47:00,15:47:00,136,9,0,0,22.7511
1656,15:50:00,15:50:00,87,10,0,0,23.8256
1656,15:54:00,15:54:00,81,11,0,0,25.4343
1656,15:57:00,15:57:00,140,12,0,0,26.7167
1656,16:01:00,16:01:00,61,13,0,0,28.4163
1656,16:04:00,16:04:00,112,14,0,0,29.1239
1656,16:07:00,16:07:00,23,15,0,0,30.0248
1656,16:10:00,16:10:00,37,16,0,0,30.5527
1656,16:16:00,16:16:00,106,17,0,0,32.8004
1656,16:25:00,16:25:00,38187,18,0,0,38.2341
1656,16:39:00,16:39:00,105,19,0,0,43.2222
1657,19:05:00,19:05:00,35,1,0,0,0.0000
1657,19:12:00,19:12:00,34,2,0,0,4.2085
1657,19:19:00,19:19:00,91,3,0,0,8.5068
1657,19:23:00,19:23:00,92,4,0,0,10.7475
1657,19:27:00,19:27:00,30,5,0,0,12.8517
1657,19:31:00,19:31:00,77,6,0,0,15.0172
1657,19:35:00,19:35:00,27,7,0,0,17.0348
1657,19:42:00,19:42:00,145,8,0,0,20.4831
1657,19:47:00,19:47:00,136,9,0,0,22.7511
1657,19:50:00,19:50:00,87,10,0,0,23.8256
1657,19:54:00,19:54:00,81,11,0,0,25.4343
1657,19:57:00,19:57:00,140,12,0,0,26.7167
1657,20:01:00,20:01:00,61,13,0,0,28.4163
1657,20:04:00,20:04:00,112,14,0,0,29.1239
1657,20:07:00,20:07:00,23,15,0,0,30.0248
1657,20:10:00,20:10:00,37,16,0,0,30.5527
1657,20:16:00,20:16:00,106,17,0,0,32.8004
1657,20:27:00,20:27:00,38187,18,0,0,38.2341
1657,20:40:00,20:40:00,105,19,0,0,43.2222
1658,21:05:00,21:05:00,35,1,0,0,0.0000
1658,21:12:00,21:12:00,34,2,0,0,4.2085
1658,21:19:00,21:19:00,91,3,0,0,8.5068
1658,21:23:00,21:23:00,92,4,0,0,10.7475
1658,21:27:00,21:27:00,30,5,0,0,12.8517
1658,21:31:00,21:31:00,77,6,0,0,15.0172
1658,21:35:00,21:35:00,27,7,0,0,17.0348
1658,21:42:00,21:42:00,145,8,0,0,20.4831
1658,21:47:00,21:47:00,136,9,0,0,22.7511
1658,21:50:00,21:50:00,87,10,0,0,23.8256
1658,21:54:00,21:54:00,81,11,0,0,25.4343
1658,21:57:00,21:57:00,140,12,0,0,26.7167
1658,22:01:00,22:01:00,61,13,0,0,28.4163
1658,22:04:00,22:04:00,112,14,0,0,29.1239
1658,22:07:00,22:07:00,23,15,0,0,30.0248
1658,22:10:00,22:10:00,37,16,0,0,30.5527
1658,22:16:00,22:16:00,106,17,0,0,32.8004
1658,22:25:00,22:25:00,38187,18,0,0,38.2341
1658,22:39:00,22:39:00,105,19,0,0,43.2222
1659,12:05:00,12:05:00,35,1,0,0,0.0000
1659,12:12:00,12:12:00,34,2,0,0,4.2085
1659,12:19:00,12:19:00,91,3,0,0,8.5068
1659,12:23:00,12:23:00,92,4,0,0,10.7475
1659,12:27:00,12:27:00,30,5,0,0,12.8517
1659,12:31:00,12:31:00,77,6,0,0,15.0172
1659,12:35:00,12:35:00,27,7,0,0,17.0348
1659,12:42:00,12:42:00,145,8,0,0,20.4831
1659,12:47:00,12:47:00,136,9,0,0,22.7511
1659,12:50:00,12:50:00,87,10,0,0,23.8256
1659,12:54:00,12:54:00,81,11,0,0,25.4343
1659,12:57:00,12:57:00,140,12,0,0,26.7167
1659,13:00:00,13:00:00,97,13,0,0,27.4883
1659,13:04:00,13:04:00,112,14,0,0,29.1239
1659,13:07:00,13:07:00,23,15,0,0,30.0248
1659,13:10:00,13:10:00,37,16,0,0,30.5527
1659,13:16:00,13:16:00,106,17,0,0,32.8004
1659,13:27:00,13:27:00,38187,18,0,0,38.2341
1659,13:41:00,13:41:00,105,19,0,0,43.2222
1660,16:05:00,16:05:00,35,1,0,0,0.0000
1660,16:12:00,16:12:00,34,2,0,0,4.2085
1660,16:19:00,16:19:00,91,3,0,0,8.5068
1660,16:23:00,16:23:00,92,4,0,0,10.7475
1660,16:27:00,16:27:00,30,5,0,0,12.8517
1660,16:31:00,16:31:00,77,6,0,0,15.0172
1660,16:35:00,16:35:00,27,7,0,0,17.0348
1660,16:42:00,16:42:00,145,8,0,0,20.4831
1660,16:47:00,16:47:00,136,9,0,0,22.7511
1660,16:50:00,16:50:00,87,10,0,0,23.8256
1660,16:54:00,16:54:00,81,11,0,0,25.4343
1660,16:57:00,16:57:00,140,12,0,0,26.7167
1660,17:00:00,17:00:00,97,13,0,0,27.4883
1660,17:04:00,17:04:00,112,14,0,0,29.1239
1660,17:07:00,17:07:00,23,15,0,0,30.0248
1660,17:10:00,17:10:00,37,16,0,0,30.5527
1660,17:16:00,17:16:00,106,17,0,0,32.8004
1660,17:25:00,17:25:00,38187,18,0,0,38.2341
1660,17:41:00,17:41:00,105,19,0,0,43.2222
1661,18:05:00,18:05:00,35,1,0,0,0.0000
1661,18:12:00,18:12:00,34,2,0,0,4.2085
1661,18:19:00,18:19:00,91,3,0,0,8.5068
1661,18:23:00,18:23:00,92,4,0,0,10.7475
1661,18:27:00,18:27:00,30,5,0,0,12.8517
1661,18:31:00,18:31:00,77,6,0,0,15.0172
1661,18:35:00,18:35:00,27,7,0,0,17.0348
1661,18:42:00,18:42:00,145,8,0,0,20.4831
1661,18:47:00,18:47:00,136,9,0,0,22.7511
1661,18:50:00,18:50:00,87,10,0,0,23.8256
1661,18:54:00,18:54:00,81,11,0,0,25.4343
1661,18:57:00,18:57:00,140,12,0,0,26.7167
1661,19:00:00,19:00:00,97,13,0,0,27.4883
1661,19:04:00,19:04:00,112,14,0,0,29.1239
1661,19:07:00,19:07:00,23,15,0,0,30.0248
1661,19:10:00,19:10:00,37,16,0,0,30.5527
1661,19:16:00,19:16:00,106,17,0,0,32.8004
1661,19:27:00,19:27:00,38187,18,0,0,38.2341
1661,19:41:00,19:41:00,105,19,0,0,43.2222
1662,22:05:00,22:05:00,35,1,0,0,0.0000
1662,22:12:00,22:12:00,34,2,0,0,4.2085
1662,22:19:00,22:19:00,91,3,0,0,8.5068
1662,22:23:00,22:23:00,92,4,0,0,10.7475
1662,22:27:00,22:27:00,30,5,0,0,12.8517
1662,22:31:00,22:31:00,77,6,0,0,15.0172
1662,22:35:00,22:35:00,27,7,0,0,17.0348
1662,22:42:00,22:42:00,145,8,0,0,20.4831
1662,22:47:00,22:47:00,136,9,0,0,22.7511
1662,22:50:00,22:50:00,87,10,0,0,23.8256
1662,22:54:00,22:54:00,81,11,0,0,25.4343
1662,22:57:00,22:57:00,140,12,0,0,26.7167
1662,23:00:00,23:00:00,97,13,0,0,27.4883
1662,23:04:00,23:04:00,112,14,0,0,29.1239
1662,23:07:00,23:07:00,23,15,0,0,30.0248
1662,23:10:00,23:10:00,37,16,0,0,30.5527
1662,23:16:00,23:16:00,106,17,0,0,32.8004
1662,23:25:00,23:25:00,38187,18,0,0,38.2341
1662,23:39:00,23:39:00,105,19,0,0,43.2222
1663,09:03:00,09:03:00,35,1,0,0,0.0000
1663,09:10:00,09:10:00,34,2,0,0,4.2085
1663,09:13:00,09:13:00,94,3,0,0,4.8159
1663,09:19:00,09:19:00,91,4,0,0,8.5070
1663,09:23:00,09:23:00,92,5,0,0,10.7477
1663,09:27:00,09:27:00,30,6,0,0,12.8519
1663,09:31:00,09:31:00,77,7,0,0,15.0174
1663,09:35:00,09:35:00,27,8,0,0,17.0350
1663,09:42:00,09:42:00,145,9,0,0,20.4833
1663,09:47:00,09:47:00,136,10,0,0,22.7513
1663,09:50:00,09:50:00,87,11,0,0,23.8258
1663,09:54:00,09:54:00,81,12,0,0,25.4345
1663,09:57:00,09:57:00,140,13,0,0,26.7169
1663,10:01:00,10:01:00,61,14,0,0,28.4165
1663,10:04:00,10:04:00,112,15,0,0,29.1241
1663,10:07:00,10:07:00,23,16,0,0,30.0250
1663,10:10:00,10:10:00,37,17,0,0,30.5528
1663,10:16:00,10:16:00,106,18,0,0,32.8006
1663,10:25:00,10:25:00,38187,19,0,0,38.2343
1663,10:38:00,10:38:00,105,20,0,0,43.2223
1664,11:03:00,11:03:00,35,1,0,0,0.0000
1664,11:10:00,11:10:00,34,2,0,0,4.2085
1664,11:13:00,11:13:00,94,3,0,0,4.8159
