route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
13,12,2620,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2621,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2622,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2623,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2624,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2625,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2626,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2627,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2628,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2629,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2630,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2631,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2632,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2633,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2634,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2635,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2636,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2637,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,13,2638,"NLR PENN STATION",0,"007NK003",1548
13,13,2639,"NLR PENN STATION",0,"007NK002",1548
13,13,2640,"NLR PENN STATION",0,"007NK001",1548
13,13,2641,"NLR PENN STATION",0,"007NK003",1548
13,13,2642,"NLR PENN STATION",0,"007NK002",1548
13,13,2643,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2644,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2645,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2646,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2647,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2648,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2649,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2650,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2651,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2652,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2653,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2654,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2655,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2656,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2657,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2658,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2659,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2660,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2661,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2662,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2663,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2664,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2665,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2666,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2667,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2668,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2669,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2670,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2671,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2672,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2673,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2674,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2675,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2676,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2677,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2678,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2679,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2680,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2681,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2682,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2683,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2684,"NLR BROAD ST VIA PENN",0,"007NK003",1549
13,13,2685,"NLR BROAD ST VIA PENN",0,"007NK002",1549
13,13,2686,"NLR BROAD ST VIA PENN",0,"007NK001",1549
13,13,2687,"NLR GROVE STREET",1,"007NK003",1550
13,13,2688,"NLR GROVE STREET",1,"007NK002",1550
13,13,2689,"NLR GROVE STREET",1,"007NK001",1550
13,13,2690,"NLR GROVE STREET",1,"007NK003",1550
13,13,2691,"NLR GROVE STREET",1,"007NK002",1550
13,13,2692,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2693,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2694,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2695,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2696,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2697,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2698,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2699,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2700,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2701,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2702,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2703,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2704,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2705,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2706,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2707,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2708,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2709,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2710,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2711,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2712,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2713,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2714,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2715,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2716,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2717,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2718,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2719,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2720,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2721,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2722,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2723,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2724,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2725,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2726,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2727,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2728,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2729,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2730,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2731,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2732,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,13,2733,"NLR GROVE ST VIA PENN",1,"007NK003",1551
13,13,2734,"NLR GROVE ST VIA PENN",1,"007NK002",1551
13,13,2735,"NLR GROVE ST VIA PENN",1,"007NK001",1551
13,14,2736,"NLR PENN STATION",0,"007NK002",1552
13,14,2737,"NLR PENN STATION",0,"007NK001",1552
13,14,2738,"NLR PENN STATION",0,"007NK003",1552
13,14,2739,"NLR PENN STATION",0,"007NK002",1552
13,14,2740,"NLR PENN STATION",0,"007NK004",1552
13,14,2741,"NLR PENN STATION",0,"007NK005",1552
13,14,2742,"NLR PENN STATION",0,"007NK001",1552
13,14,2743,"NLR PENN STATION",0,"007NK002",1552
13,14,2744,"NLR PENN STATION",0,"007NK004",1552
13,14,2745,"NLR PENN STATION",0,"007NK008",1552
13,14,2746,"NLR PENN STATION",0,"007NK010",1552
13,14,2747,"NLR PENN STATION",0,"007NK011",1552
13,14,2748,"NLR PENN STATION",0,"007NK001",1552
13,14,2749,"NLR PENN STATION",0,"007NK012",1552
13,14,2750,"NLR PENN STATION",0,"007NK013",1552
13,14,2751,"NLR PENN STATION",0,"007NK004",1552
13,14,2752,"NLR PENN STATION",0,"007NK005",1552
13,14,2753,"NLR PENN STATION",0,"007NK015",1552
13,14,2754,"NLR PENN STATION",0,"007NK006",1552
13,14,2755,"NLR PENN STATION",0,"007NK002",1552
13,14,2756,"NLR PENN STATION",0,"007NK007",1552
13,14,2757,"NLR PENN STATION",0,"007NK008",1552
13,14,2758,"NLR PENN STATION",0,"007NK014",1552
13,14,2759,"NLR PENN STATION",0,"007NK011",1552
13,14,2760,"NLR PENN STATION",0,"007NK001",1552
13,14,2761,"NLR PENN STATION",0,"007NK012",1552
13,14,2762,"NLR PENN STATION",0,"007NK013",1552
13,14,2763,"NLR PENN STATION",0,"007NK004",1552
13,14,2764,"NLR PENN STATION",0,"007NK005",1552
13,14,2765,"NLR PENN STATION",0,"007NK015",1552
13,14,2766,"NLR PENN STATION",0,"007NK006",1552
13,14,2767,"NLR PENN STATION",0,"007NK002",1552
13,14,2768,"NLR PENN STATION",0,"007NK007",1552
13,14,2769,"NLR PENN STATION",0,"007NK008",1552
13,14,2770,"NLR PENN STATION",0,"007NK011",1552
13,14,2771,"NLR PENN STATION",0,"007NK005",1552
13,14,2772,"NLR PENN STATION",0,"007NK001",1552
13,14,2773,"NLR PENN STATION",0,"007NK002",1552
13,14,2774,"NLR PENN STATION",0,"007NK007",1552
13,14,2775,"NLR PENN STATION",0,"007NK004",1552
13,14,2776,"NLR PENN STATION",0,"007NK005",1552
13,14,2777,"NLR PENN STATION",0,"007NK001",1552
13,14,2778,"NLR PENN STATION",0,"007NK002",1552
13,14,2779,"NLR PENN STATION",0,"007NK007",1552
13,14,2780,"NLR PENN STATION",0,"007NK004",1552
13,14,2781,"NLR PENN STATION",0,"007NK005",1552
13,14,2782,"NLR PENN STATION",0,"007NK001",1552
13,14,2783,"NLR PENN STATION",0,"007NK002",1552
13,14,2784,"NLR PENN STATION",0,"007NK007",1552
13,14,2785,"NLR PENN STATION",0,"007NK004",1552
13,14,2786,"NLR PENN STATION",0,"007NK005",1552
13,14,2787,"NLR PENN STATION",0,"007NK001",1552
13,14,2788,"NLR PENN STATION",0,"007NK002",1552
13,14,2789,"NLR PENN STATION",0,"007NK007",1552
13,14,2790,"NLR PENN STATION",0,"007NK004",1552
13,14,2791,"NLR PENN STATION",0,"007NK005",1552
13,14,2792,"NLR PENN STATION",0,"007NK001",1552
13,14,2793,"NLR PENN STATION",0,"007NK002",1552
13,14,2794,"NLR PENN STATION",0,"007NK007",1552
13,14,2795,"NLR PENN STATION",0,"007NK004",1552
13,14,2796,"NLR PENN STATION",0,"007NK005",1552
13,14,2797,"NLR PENN STATION",0,"007NK001",1552
13,14,2798,"NLR PENN STATION",0,"007NK002",1552
13,14,2799,"NLR PENN STATION",0,"007NK007",1552
13,14,2800,"NLR PENN STATION",0,"007NK004",1552
13,14,2801,"NLR PENN STATION",0,"007NK005",1552
13,14,2802,"NLR PENN STATION",0,"007NK001",1552
13,14,2803,"NLR PENN STATION",0,"007NK002",1552
13,14,2804,"NLR PENN STATION",0,"007NK007",1552
13,14,2805,"NLR PENN STATION",0,"007NK004",1552
13,14,2806,"NLR PENN STATION",0,"007NK020",1552
13,14,2807,"NLR PENN STATION",0,"007NK021",1552
13,14,2808,"NLR PENN STATION",0,"007NK001",1552
13,14,2809,"NLR PENN STATION",0,"007NK023",1552
13,14,2810,"NLR PENN STATION",0,"007NK016",1552
13,14,2811,"NLR PENN STATION",0,"007NK004",1552
13,14,2812,"NLR PENN STATION",0,"007NK018",1552
13,14,2813,"NLR PENN STATION",0,"007NK005",1552
13,14,2814,"NLR PENN STATION",0,"007NK002",1552
13,14,2815,"NLR PENN STATION",0,"007NK007",1552
13,14,2816,"NLR PENN STATION",0,"007NK024",1552
13,14,2817,"NLR PENN STATION",0,"007NK017",1552
13,14,2818,"NLR PENN STATION",0,"007NK020",1552
13,14,2819,"NLR PENN STATION",0,"007NK021",1552
13,14,2820,"NLR PENN STATION",0,"007NK001",1552
13,14,2821,"NLR PENN STATION",0,"007NK023",1552
13,14,2822,"NLR PENN STATION",0,"007NK016",1552
13,14,2823,"NLR PENN STATION",0,"007NK004",1552
13,14,2824,"NLR PENN STATION",0,"007NK018",1552
13,14,2825,"NLR PENN STATION",0,"007NK005",1552
13,14,2826,"NLR PENN STATION",0,"007NK002",1552
13,14,2827,"NLR PENN STATION",0,"007NK007",1552
13,14,2828,"NLR PENN STATION",0,"007NK024",1552
13,14,2829,"NLR PENN STATION",0,"007NK017",1552
13,14,2830,"NLR PENN STATION",0,"007NK020",1552
13,14,2831,"NLR PENN STATION",0,"007NK021",1552
13,14,2832,"NLR PENN STATION",0,"007NK001",1552
13,14,2833,"NLR PENN STATION",0,"007NK023",1552
13,14,2834,"NLR PENN STATION",0,"007NK016",1552
13,14,2835,"NLR PENN STATION",0,"007NK004",1552
13,14,2836,"NLR PENN STATION",0,"007NK002",1552
13,14,2837,"NLR PENN STATION",0,"007NK001",1552
13,14,2838,"NLR PENN STATION",0,"007NK016",1552
13,14,2839,"NLR PENN STATION",0,"007NK004",1552
13,14,2840,"NLR PENN STATION",0,"007NK020",1552
13,14,2841,"NLR PENN STATION",0,"007NK016",1552
13,14,2842,"NLR PENN STATION",0,"007NK004",1552
13,14,2843,"NLR PENN STATION",0,"007NK024",1552
13,14,2844,"NLR PENN STATION",0,"007NK020",1552
13,14,2845,"NLR PENN STATION",0,"007NK016",1552
13,14,2846,"NLR PENN STATION",0,"007NK004",1552
13,14,2847,"NLR PENN STATION",0,"007NK020",1552
13,14,2848,"NLR PENN STATION",0,"007NK004",1552
13,14,2849,"NLR PENN STATION",0,"007NK004",1552
13,14,2850,"NLR PENN STATION",0,"007NK004",1552
13,14,2851,"NLR PENN STATION",0,"007NK005",1553
13,14,2852,"NLR PENN STATION",0,"007NK006",1553
13,14,2853,"NLR PENN STATION",0,"007NK002",1553
13,14,2854,"NLR PENN STATION",0,"007NK007",1553
13,14,2855,"NLR PENN STATION",0,"007NK008",1553
13,14,2856,"NLR PENN STATION",0,"007NK011",1553
13,14,2857,"NLR PENN STATION",0,"007NK001",1553
13,14,2858,"NLR PENN STATION",0,"007NK012",1553
13,14,2859,"NLR PENN STATION",0,"007NK013",1553
13,14,2860,"NLR PENN STATION",0,"007NK004",1553
13,14,2861,"NLR PENN STATION",0,"007NK005",1553
13,14,2862,"NLR PENN STATION",0,"007NK015",1553
13,14,2863,"NLR PENN STATION",0,"007NK006",1553
13,14,2864,"NLR PENN STATION",0,"007NK002",1553
13,14,2865,"NLR PENN STATION",0,"007NK007",1553
13,14,2866,"NLR PENN STATION",0,"007NK008",1553
13,14,2867,"NLR PENN STATION",0,"007NK014",1553
13,14,2868,"NLR PENN STATION",0,"007NK011",1553
13,14,2869,"NLR PENN STATION",0,"007NK001",1553
13,14,2870,"NLR PENN STATION",0,"007NK012",1553
13,14,2871,"NLR PENN STATION",0,"007NK013",1553
13,14,2872,"NLR PENN STATION",0,"007NK004",1553
13,14,2873,"NLR PENN STATION",0,"007NK005",1553
13,14,2874,"NLR PENN STATION",0,"007NK002",1553
13,14,2875,"NLR PENN STATION",0,"007NK007",1553
13,14,2876,"NLR PENN STATION",0,"007NK017",1553
13,14,2877,"NLR PENN STATION",0,"007NK020",1553
13,14,2878,"NLR PENN STATION",0,"007NK021",1553
13,14,2879,"NLR PENN STATION",0,"007NK001",1553
13,14,2880,"NLR PENN STATION",0,"007NK023",1553
13,14,2881,"NLR PENN STATION",0,"007NK016",1553
13,14,2882,"NLR PENN STATION",0,"007NK004",1553
13,14,2883,"NLR PENN STATION",0,"007NK018",1553
13,14,2884,"NLR PENN STATION",0,"007NK005",1553
13,14,2885,"NLR PENN STATION",0,"007NK002",1553
13,14,2886,"NLR PENN STATION",0,"007NK007",1553
13,14,2887,"NLR PENN STATION",0,"007NK024",1553
13,14,2888,"NLR PENN STATION",0,"007NK017",1553
13,14,2889,"NLR PENN STATION",0,"007NK020",1553
13,14,2890,"NLR PENN STATION",0,"007NK021",1553
13,14,2891,"NLR PENN STATION",0,"007NK001",1553
13,14,2892,"NLR PENN STATION",0,"007NK023",1553
13,14,2893,"NLR PENN STATION",0,"007NK016",1553
13,14,2894,"NLR PENN STATION",0,"007NK004",1553
13,14,2895,"NLR PENN STATION",0,"007NK018",1553
13,14,2896,"NLR PENN STATION",0,"007NK005",1553
13,14,2897,"NLR PENN STATION",0,"007NK002",1553
13,14,2898,"NLR PENN STATION",0,"007NK007",1553
13,14,2899,"NLR PENN STATION",0,"007NK024",1553
13,14,2900,"NLR PENN STATION",0,"007NK020",1553
13,14,2901,"NLR PENN STATION",0,"007NK007",1553
13,14,2902,"NLR PENN STATION",0,"007NK024",1553
13,14,2903,"NLR PENN STATION",0,"007NK020",1553
13,14,2904,"NLR PENN STATION",0,"007NK024",1553
13,14,2905,"NLR PENN STATION",0,"007NK006",1554
13,14,2906,"NLR PENN STATION",0,"007NK007",1554
13,14,2907,"NLR PENN STATION",0,"007NK014",1554
13,14,2908,"NLR PENN STATION",0,"007NK016",1554
13,14,2909,"NLR PENN STATION",0,"007NK017",1554
13,14,2910,"NLR PENN STATION",0,"007NK018",1554
13,14,2911,"NLR PENN STATION",0,"007NK019",1554
13,14,2912,"NLR PENN STATION",0,"007NK024",1554
13,14,2913,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2914,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2915,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2916,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2917,"NLR BROAD ST STATION",0,"007NK009",1555
13,14,2918,"NLR BROAD ST STATION",0,"007NK010",1555
13,14,2919,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2920,"NLR BROAD ST STATION",0,"007NK009",1555
13,14,2921,"NLR BROAD ST STATION",0,"007NK010",1555
13,14,2922,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2923,"NLR BROAD ST STATION",0,"007NK009",1555
13,14,2924,"NLR BROAD ST STATION",0,"007NK010",1555
13,14,2925,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2926,"NLR BROAD ST STATION",0,"007NK009",1555
13,14,2927,"NLR BROAD ST STATION",0,"007NK010",1555
13,14,2928,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2929,"NLR BROAD ST STATION",0,"007NK009",1555
13,14,2930,"NLR BROAD ST STATION",0,"007NK010",1555
13,14,2931,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2932,"NLR BROAD ST STATION",0,"007NK009",1555
13,14,2933,"NLR BROAD ST STATION",0,"007NK010",1555
13,14,2934,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2935,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2936,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2937,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2938,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2939,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2940,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2941,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2942,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2943,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2944,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2945,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2946,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2947,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2948,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2949,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2950,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2951,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2952,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2953,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2954,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2955,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2956,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2957,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2958,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2959,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2960,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2961,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2962,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2963,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2964,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2965,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2966,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2967,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2968,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2969,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2970,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2971,"NLR BROAD ST STATION",0,"007NK019",1555
13,14,2972,"NLR BROAD ST STATION",0,"007NK022",1555
13,14,2973,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2974,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2975,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2976,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2977,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2978,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2979,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2980,"NLR BROAD ST STATION",0,"007NK003",1555
13,14,2981,"NLR BRANCH BROOK PARK",1,"007NK005",1556
13,14,2982,"NLR BRANCH BROOK PARK",1,"007NK006",1556
13,14,2983,"NLR BRANCH BROOK PARK",1,"007NK002",1556
13,14,2984,"NLR BRANCH BROOK PARK",1,"007NK007",1556
13,14,2985,"NLR BRANCH BROOK PARK",1,"007NK008",1556
13,14,2986,"NLR BRANCH BROOK PARK",1,"007NK011",1556
13,14,2987,"NLR BRANCH BROOK PARK",1,"007NK001",1556
13,14,2988,"NLR BRANCH BROOK PARK",1,"007NK012",1556
13,14,2989,"NLR BRANCH BROOK PARK",1,"007NK013",1556
13,14,2990,"NLR BRANCH BROOK PARK",1,"007NK004",1556
13,14,2991,"NLR BRANCH BROOK PARK",1,"007NK005",1556
13,14,2992,"NLR BRANCH BROOK PARK",1,"007NK015",1556
13,14,2993,"NLR BRANCH BROOK PARK",1,"007NK006",1556
13,14,2994,"NLR BRANCH BROOK PARK",1,"007NK002",1556
13,14,2995,"NLR BRANCH BROOK PARK",1,"007NK007",1556
13,14,2996,"NLR BRANCH BROOK PARK",1,"007NK008",1556
13,14,2997,"NLR BRANCH BROOK PARK",1,"007NK014",1556
13,14,2998,"NLR BRANCH BROOK PARK",1,"007NK011",1556
13,14,2999,"NLR BRANCH BROOK PARK",1,"007NK001",1556
13,14,3000,"NLR BRANCH BROOK PARK",1,"007NK012",1556
13,14,3001,"NLR BRANCH BROOK PARK",1,"007NK013",1556
13,14,3002,"NLR BRANCH BROOK PARK",1,"007NK004",1556
13,14,3003,"NLR BRANCH BROOK PARK",1,"007NK005",1556
13,14,3004,"NLR BRANCH BROOK PARK",1,"007NK002",1556
13,14,3005,"NLR BRANCH BROOK PARK",1,"007NK007",1556
13,14,3006,"NLR BRANCH BROOK PARK",1,"007NK017",1556
13,14,3007,"NLR BRANCH BROOK PARK",1,"007NK020",1556
13,14,3008,"NLR BRANCH BROOK PARK",1,"007NK021",1556
13,14,3009,"NLR BRANCH BROOK PARK",1,"007NK001",1556
13,14,3010,"NLR BRANCH BROOK PARK",1,"007NK023",1556
13,14,3011,"NLR BRANCH BROOK PARK",1,"007NK016",1556
13,14,3012,"NLR BRANCH BROOK PARK",1,"007NK004",1556
13,14,3013,"NLR BRANCH BROOK PARK",1,"007NK018",1556
13,14,3014,"NLR BRANCH BROOK PARK",1,"007NK005",1556
13,14,3015,"NLR BRANCH BROOK PARK",1,"007NK002",1556
13,14,3016,"NLR BRANCH BROOK PARK",1,"007NK007",1556
13,14,3017,"NLR BRANCH BROOK PARK",1,"007NK024",1556
13,14,3018,"NLR BRANCH BROOK PARK",1,"007NK017",1556
13,14,3019,"NLR BRANCH BROOK PARK",1,"007NK020",1556
13,14,3020,"NLR BRANCH BROOK PARK",1,"007NK021",1556
13,14,3021,"NLR BRANCH BROOK PARK",1,"007NK001",1556
13,14,3022,"NLR BRANCH BROOK PARK",1,"007NK023",1556
13,14,3023,"NLR BRANCH BROOK PARK",1,"007NK016",1556
13,14,3024,"NLR BRANCH BROOK PARK",1,"007NK004",1556
13,14,3025,"NLR BRANCH BROOK PARK",1,"007NK018",1556
13,14,3026,"NLR BRANCH BROOK PARK",1,"007NK005",1556
13,14,3027,"NLR BRANCH BROOK PARK",1,"007NK002",1556
13,14,3028,"NLR BRANCH BROOK PARK",1,"007NK007",1556
13,14,3029,"NLR BRANCH BROOK PARK",1,"007NK024",1556
13,14,3030,"NLR BRANCH BROOK PARK",1,"007NK020",1556
13,14,3031,"NLR BRANCH BROOK PARK",1,"007NK007",1556
13,14,3032,"NLR BRANCH BROOK PARK",1,"007NK024",1556
13,14,3033,"NLR BRANCH BROOK PARK",1,"007NK020",1556
13,14,3034,"NLR BRANCH BROOK PARK",1,"007NK024",1556
13,14,3035,"NLR GROVE STREET",1,"007NK002",1557
13,14,3036,"NLR GROVE STREET",1,"007NK001",1557
13,14,3037,"NLR GROVE STREET",1,"007NK002",1557
13,14,3038,"NLR GROVE STREET",1,"007NK004",1557
13,14,3039,"NLR GROVE STREET",1,"007NK001",1557
13,14,3040,"NLR GROVE STREET",1,"007NK004",1557
13,14,3041,"NLR GROVE STREET",1,"007NK005",1557
13,14,3042,"NLR GROVE STREET",1,"007NK006",1557
13,14,3043,"NLR GROVE STREET",1,"007NK002",1557
13,14,3044,"NLR GROVE STREET",1,"007NK007",1557
13,14,3045,"NLR GROVE STREET",1,"007NK008",1557
13,14,3046,"NLR GROVE STREET",1,"007NK014",1557
13,14,3047,"NLR GROVE STREET",1,"007NK011",1557
13,14,3048,"NLR GROVE STREET",1,"007NK001",1557
13,14,3049,"NLR GROVE STREET",1,"007NK012",1557
13,14,3050,"NLR GROVE STREET",1,"007NK013",1557
13,14,3051,"NLR GROVE STREET",1,"007NK004",1557
13,14,3052,"NLR GROVE STREET",1,"007NK005",1557
13,14,3053,"NLR GROVE STREET",1,"007NK015",1557
13,14,3054,"NLR GROVE STREET",1,"007NK006",1557
13,14,3055,"NLR GROVE STREET",1,"007NK002",1557
13,14,3056,"NLR GROVE STREET",1,"007NK007",1557
13,14,3057,"NLR GROVE STREET",1,"007NK008",1557
13,14,3058,"NLR GROVE STREET",1,"007NK014",1557
13,14,3059,"NLR GROVE STREET",1,"007NK011",1557
